2.2020962825819e-06,1.57767135614921e-07,8,12.210371,1,3.33678263408119,3.93728795946235,0
2.25815881083331e-07,9.68502691471122e-09,5,7.521815,1,3.94925592151471,6.03588410799206,0
9.56469155550821e-05,2.84037486401045e-05,7,10.327755,1,5.66311311694957,8.33217471278399,0
4.32589445834741e-07,5.06485780908209e-08,6,8.818113,1,2.56426453497012,3.78710160947556,0
0.000707730719072614,2.50879930591326e-05,6,8.819456,1,5.33911840840201,14.3473360492958,0
5.65283083210765e-05,3.72753491646264e-06,6,8.828516,1,4.89475383710659,11.4716708331254,0
0.000206271868478114,3.73666741845709e-05,8,11.784539,1,6.22301280061521,21.4674604606507,0
2.08034758211942e-06,4.62461162457443e-07,5,7.334887,1,4.64245592970967,7.17662977714365,0
0.000782543592171877,0.000111871074703049,6,8.822919,1,6.68382975913721,12.5267106300535,0
3.27106737048838e-05,3.51030269280424e-06,7,10.32249,1,5.80211836111883,13.5965653461115,0
3.86166266885247e-05,4.23210212781762e-07,6,8.834026,1,3.59289287936743,7.05935760132346,0
7.84376111580235e-07,2.39903493385688e-07,5,7.343277,1,2.91460696619349,5.58183883428885,0
2.28206400305107e-05,2.01598859639329e-06,7,10.328687,1,3.95136471108113,4.54252192750582,0
8.42755336932833e-06,5.53512524329817e-06,6,8.822753,1,9.26922887011943,11.2617799451055,0
0.000548965905997036,0.000350709264259878,7,10.297151,1,4.6640306551278,11.9508597253521,0
2.69816044020098e-06,5.10931735455434e-07,6,8.845113,1,3.16684624022434,4.69897209930561,0
3.22413385979473e-07,4.4039102207553e-08,4,5.894965,1,0.915545385194163,1.29931646877798,0
1.24827173658159e-07,1.21890644540675e-07,8,11.800645,1,4.56447067645766,5.69956063400975,0
7.00710873379303e-06,3.25951767495466e-06,5,7.379152,1,2.97024184562926,4.51993483791819,0
5.89466353152686e-07,9.55364876838634e-08,7,10.32417,1,5.82324001298422,17.1669774694445,0
0.000150933942716826,4.13143045562281e-05,9,13.22865,1,3.16945553465367,5.77642964960893,0
4.44938305583403e-05,5.84192259506233e-06,6,8.837206,1,3.15953681027791,5.56528305494365,0
0.000310503437518064,3.05200782911944e-05,4,5.872375,1,6.24128173921595,7.56684906417833,0
0.000100724171059819,1.97156264128973e-05,4,5.872894,1,5.17415112471558,7.18069882955264,0
6.53538008183097e-06,3.02387212334591e-07,5,7.390694,1,2.13792665144836,5.13216697765607,0
1.87457991980095e-05,8.30373302411017e-06,6,8.843239,1,4.19489974238303,6.34016447377162,0
0.000196181758197738,9.78031593095359e-06,4,5.889857,1,1.9048218586032,2.83396609769432,0
0.000348953092490086,2.45809103381715e-05,5,7.357049,1,4.92382011237387,7.15431313268537,0
0.000136847900388698,8.46970023549905e-05,6,8.82326,1,4.78715679735929,8.54124891551029,0
1.38015092997657e-05,4.43888937551318e-07,6,8.817901,1,2.2055692232633,3.61348840985914,0
1.38419369570176e-06,5.02882706994908e-07,8,11.809165,1,1.71573668212991,2.59966462866911,0
